id,pub_author,pub_year,abstract,strand_raw,strand_info,strand_CLEAN,pub_eppi,pub_type_raw,pub_eppi_CLEAN,pubtype_ht,pubtype_info,pub_type_CLEAN,loc_country_raw,loc_country_CLEAN,int_setting_raw,int_setting_ht,int_setting_info,int_Setting_CLEAN,eco_valid_raw,eco_valid_ht,eco_valid_info,eco_valid_CLEAN,part_age_raw,part_age_ht,part_age_info,part_age_CLEAN,school_treat_info,school_treat_ht,school_treat_CLEAN,school_na_CLEAN,school_cont_info,school_cont_ht,school_cont_CLEAN,school_total_info,school_total_ht,school_total_CLEAN,school_na_raw,school_na_info,school_na_ht,class_treat_info,class_treat_ht,class_treat_CLEAN,class_cont_info,class_cont_CLEAN,class_cont_ht,class_total_info,class_total_ht,class_na_raw,class_na_info,class_total_CLEAN,class_na_ht,class_na_CLEAN,treat_group_raw,treat_group_ht,treat_group_info,treat_group_CLEAN,part_assig_raw,part_assig_ht,part_assig_info,part_assig_CLEAN,level_assig_raw,level_assig_ht,level_assig_info,level_assig_CLEAN,int_desig_raw,int_design_ht,int_design_info,int_design_CLEAN,rand_raw,rand_ht,rand_info,rand_CLEAN,out_other_raw,out_other_ht,out_other_info,out_other_CLEAN,out_info_raw,out_info_raw,out_info_info,out_info_CLEAN,part_other_ht,part_other_info,part_other_CLEAN
53902189,Reynolds (2015),2015,"In 2008, Brazil's conditional cash transfer program Bolsa Familia expanded to cover poor adolescents’ school attendance up to age 17  prior the maximum age was 15. In the first year of implementation, I find an increase in attendance among the 16-year-olds of 6 percentage points, with urban boys responsible for most of this, raising their attendance rates by 16 percentage points. I find no change in attendance for the 17-year-olds who had a gap year in treatment  though they had previously had received Bolsa Familia until age 15, they were not eligible as 16-year-olds in 2007 and once again became eligible in 2008. My findings suggest this expansion of Bolsa Familia was sufficient to maintain youth in school who were already attending, but not powerful enough to reclaim drop-outs. Additionally, I find little evidence that Bolsa Familia impacts the adolescents’ time devoted to work and chores. [ABSTRACT FROM AUTHOR]",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901742,Robertson (2013) 1_1,2013,"Background Cash-transfer programmes can improve the wellbeing of vulnerable children, but few studies have rigorously assessed their effectiveness in sub-Saharan Africa. We investigated the effects of unconditional cash transfers (UCTs) and conditional cash transfers (CCTs) on birth registration, vaccination uptake, and school attendance in children in Zimbabwe. Methods We did a matched, cluster-randomised controlled trial in ten sites in Manicaland, Zimbabwe. We divided each study site into three clusters. After a baseline survey between July, and September, 2009, clusters in each site were randomly assigned to UCT, CCT, or control, by drawing of lots from a hat. Eligible households contained children younger than 18 years and satisfied at least one other criteria  head of household was younger than 18 years  household cared for at least one orphan younger than 18 years, a disabled person, or an individual who was chronically ill  or household was in poorest wealth quintile. Between January, 2010, and January, 2011, households in UCT clusters collected payments every 2 months. Households in CCT clusters could receive the same amount but were monitored for compliance with several conditions related to child wellbeing. Eligible households in all clusters, including control clusters, had access to parenting skills classes and received maize seed and fertiliser in December, 2009, and August, 2010. Households and individuals delivering the intervention were not masked, but data analysts were. The primary endpoints were proportion of children younger than 5 years with a birth certificate, proportion younger than 5 years with up-to-date vaccinations, and proportion aged 6-12 years attending school at least 80% of the time. This trial is registered with ClinicalTrials.gov, number NCT00966849. Findings 1199 eligible households were allocated to the control group, 1525 to the UCT group, and 1319 to the CCT group. Compared with control clusters, the proportion of children aged 0-4 years with birth certificates had increased by 1•5% (95% CI -7•1 to 10•1) in the UCT group and by 16•4% (7•8-25•0) in the CCT group by the end of the intervention period. The proportions of children aged 0-4 years with complete vaccination records was 3•1% (-3•8 to 9•9) greater in the UCT group and 1•8% (-5•0 to 8•7) greater in the CCT group than in the control group. The proportions of children aged 6-12 years who attended school at least 80% of the time was 7•2% (0•8-13•7) higher in the UCT group and 7•6% (1•2-14•1) in the CCT group than in the control group. Interpretation Our results support strategies to integrate cash transfers into social welfare programming in sub-Saharan Africa, but further evidence is needed for the comparative effectiveness of UCT and CCT programmes in this region.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
58963873,"Robertson, (2013) 1_2",2013,"Background Cash-transfer programmes can improve the wellbeing of vulnerable children, but few studies have rigorously assessed their effectiveness in sub-Saharan Africa. We investigated the effects of unconditional cash transfers (UCTs) and conditional cash transfers (CCTs) on birth registration, vaccination uptake, and school attendance in children in Zimbabwe. Methods We did a matched, cluster-randomised controlled trial in ten sites in Manicaland, Zimbabwe. We divided each study site into three clusters. After a baseline survey between July, and September, 2009, clusters in each site were randomly assigned to UCT, CCT, or control, by drawing of lots from a hat. Eligible households contained children younger than 18 years and satisfied at least one other criteria  head of household was younger than 18 years  household cared for at least one orphan younger than 18 years, a disabled person, or an individual who was chronically ill  or household was in poorest wealth quintile. Between January, 2010, and January, 2011, households in UCT clusters collected payments every 2 months. Households in CCT clusters could receive the same amount but were monitored for compliance with several conditions related to child wellbeing. Eligible households in all clusters, including control clusters, had access to parenting skills classes and received maize seed and fertiliser in December, 2009, and August, 2010. Households and individuals delivering the intervention were not masked, but data analysts were. The primary endpoints were proportion of children younger than 5 years with a birth certificate, proportion younger than 5 years with up-to-date vaccinations, and proportion aged 6-12 years attending school at least 80% of the time. This trial is registered with ClinicalTrials.gov, number NCT00966849. Findings 1199 eligible households were allocated to the control group, 1525 to the UCT group, and 1319 to the CCT group. Compared with control clusters, the proportion of children aged 0-4 years with birth certificates had increased by 1•5% (95% CI -7•1 to 10•1) in the UCT group and by 16•4% (7•8-25•0) in the CCT group by the end of the intervention period. The proportions of children aged 0-4 years with complete vaccination records was 3•1% (-3•8 to 9•9) greater in the UCT group and 1•8% (-5•0 to 8•7) greater in the CCT group than in the control group. The proportions of children aged 6-12 years who attended school at least 80% of the time was 7•2% (0•8-13•7) higher in the UCT group and 7•6% (1•2-14•1) in the CCT group than in the control group. Interpretation Our results support strategies to integrate cash transfers into social welfare programming in sub-Saharan Africa, but further evidence is needed for the comparative effectiveness of UCT and CCT programmes in this region.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902195,Sabates (2019),2019,"Highlights • Unconditional cash transfer enabled poor households in Rwanda to make educational investments. • Proportion of school-age children with uniforms increased by 42 percentage points. • Even after 3 years, more beneficiaries reported school uniforms for children. • The cash transfer did not lead to changes in school attendance. Abstract This paper explores the short and medium term impacts of unconditional cash transfers on school-related choices for children of beneficiary households in Rwanda. We draw on an independent evaluation of the Concern Worldwide Graduation Programme, which supported beneficiaries with monthly cash transfers and livelihood training. Our study finds that the programme enabled poor households to overcome income constraints and, consequently, allowed them to make investments in education. However, since school attendance already exceeded 80 percent at baseline due to the government's focus on universal access to basic education, the programme was unable to induce additional educational access. Thus, for children who remain out of school, income effects and policy efforts were found to be ineffective. [ABSTRACT FROM AUTHOR]",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902547,Sanchez (2020),2020,"Conditional Cash Transfer (CCT) programmes are important anti-poverty programmes. There is relatively little evidence, however, of ongoing effectiveness several years after they have begun. Such evidence is particularly relevant for policymakers because programme effects may become larger or smaller over time. We analyse whether children exposed since birth to a CCT in El Salvador have better schooling outcomes at initial school ages. The results demonstrate that exposure significantly increased school enrolment and attainment for five-year-olds in preschool. The pattern of impacts suggests continued programme exposure might be improving primary school readiness or shifting norms around child investment.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902039,Santana (2008),2008,"In this paper I investigate whether the unconditional cash transfer program ""Child Support Grant"" implemented in South Africa has improved school attendance among children. The empirical analysis uses the exogenous variation in the program's age eligibility to evaluate the impact of the grant on school attendance employing cross sectional difference-indifference estimation. The results suggest that grants received by women had a higher impact in children's school attendance than when man received the grant. There is also evidence of a change in gender preference in favour of girls as children get older, when the mother is the caregiver. This suggests that boys face a rising opportunity cost of attending school and that the money received by the grant is not enough to forgo the income of boy's labour activities.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901259,Schady (2008),2008,"Investments in human capital in childhood are generally believed to be critical for adult well-being. In country after country, governments have sought to devise effective policies to increase school enrollment. This paper evaluates the impact of a cash transfer program in Ecuador, the Bono de Desarrollo Humano (BDH), on school enrollment. This is a large program -- in 2004, the BDH budget was approximately 0.7% of gross domestic product. Estimates show that program effects on enrollment are only significant among conditioned households. In Ecuador, schooling requirements were announced, but never enforced. The authors conclude that differences in the response to the BDH program between conditioned and unconditioned households are likely to have a causal interpretation. The results for Ecuador suggest that such a strategy may work in the short term -- at least, for that fraction of households that can be convinced there is an enrollment requirement.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902046,Schaffland (2012),2012,"Brazil's 'Bolsa Família' conditional cash transfer program (BFP) is the most substantial poverty alleviation program in Brazil. It is the biggest program of this kind in the world, reaching more then 13 000 000 families. The BFP awards grants to eligible poor families, allowing increased consumption in the short term, while building human capital in the long term through setting requirements for school attendance and health care. In this paper, we evaluate the effect of these transfers on educational outcomes in 2004 and 2006, as well as heterogeneous treatment effects over age, region, gender and area (rural/urban). Using Propensity Score Matching (PSM), we find that the probability of school enrollment rises by around 4 percentage points for recipients' children. The effect is higher for younger children, as well as children living in less developed regions (north and north east) and rural areas. Our results also point to a positive impact on school attendance  recipients miss less school than non-recipient children. However, we also find that this result slightly fades over time.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901260,Schultz (2004),2004,"This paper evaluates how the Progresa program, which provides poor mothers in rural Mexico with education grants, has affected enrollment. Poor children who reside in communities randomly selected to participate in the initial phase of the Progresa are compared to those who reside in other (control) communities. Pre-program comparisons check the randomized design, and double-difference estimators of the program's effect on the treated are calculated by grade and sex. Probit models are also estimated for the probability that a child is enrolled, controlling for additional characteristics of the child, their parents, local schools, and community, and for sample attrition, to evaluate the sensitivity of the program estimates. These estimates of program short-run effects on enrollment are extrapolated to the lifetime schooling and the earnings of adults to approximate the internal rate of return on the public schooling subsidies as they increase expected private wages. © 2004 Elsevier B.V. All rights reserved.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901261,Skoufias (2001),2001,"In this paper we investigate whether a conditional cash transfer program such as the Programa Nacional de Educación, Salud y Alimentación (PROGRESA) can simultaneously combat the problems of low school attendance and child work. PROGRESA is a new program of the Mexican government aimed at alleviating extreme poverty in rural areas. It combats the different causes of poverty by providing cash benefits that are targeted directly to households on the condition of children attending school and visiting health clinics on a regular basis. Some of the questions addressed are as follows  Does the program reduce child labor? Does it increase participation in school activities? Does the latter occur at the expense of children's leisure time? And how do the effects of the program vary by age group and gender? Our empirical analysis relies on data from a quasi-experimental design used to evaluate the impact of the program involving a sample of communities that receive PROGRESA benefits (treatment) and comparable communities that receive benefits at a later time (control). We estimate the effect of “treatment on the treated” using both double-difference and cross sectional difference estimators. Our estimates show significant increases in the school attendance of boys and girls that are accompanied by significant reductions in the participation of boys and girls in work activities. We also find that the program has a lower impact on the incidence of work for girls relative to boys.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902301,Stampini (2018),2018,"Summary Conditional cash transfer (CCT) programs have become the main anti-poverty program in many Latin American and Caribbean countries. While numerous rigorous impact evaluations have shown that they have been successful in increasing school enrollment and attendance, the evidence on learning achievement is still mixed, and there are no studies that analyze the effect on school placement. In this paper, we explore the hypothesis that the Programme of Advancement through Health and Education (PATH), Jamaica’s CCT program, contributes to breaking the intergenerational poverty cycle by placing its urban beneficiaries on a higher educational trajectory. Using a regression discontinuity design, we find that PATH urban male beneficiaries who sat the Grade Six Achievement Test (GSAT) over the period 2010–14 performed better on the test (scoring 22.48 points, or 5.1%, higher than non-beneficiaries)  consequently, they were placed in better secondary schools (7.2 percentiles higher in a national school ranking based on preprogram GSAT scores). In contrast, we find no significant impact on aspirations or on any outcome indicators for urban girls. To the best of our knowledge, our study is the first in the literature to take a comprehensive look at the impacts of a CCT program on educational aspirations, school performance, and placement.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902622,Vechbanyongratana (2015),2015,"This study assesses the impact of cash transfers to low-income female Thai students on improving upper secondary school outcomes, as measured by grade point average (GPA) and transition to tertiary education. Utilizing official records from a charity organization providing substantial cash transfers to secondary students and student records from participating schools, we find the transfers have no effect on improving recipients' GPAs compared to non-recipients. However, the scholarship recipients are 22% more likely to transition to university education than non-recipients and the presence of scholarship recipients in the classroom increases the likelihood of female non-recipients to attend university.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901749,Ward (2010),2010,NA,NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902054,Williams (2007),2007,"This paper uses exogenous variation in eligibility and grant take-up to evaluate the impacts of the Child Support Grant, an unconditional cash transfer program in South Africa, over the period 2002-2005. I find that increased probability of receiving a Child Support Grant is associated with increased school attendance, decreased child hunger, and increased broad labor force participation, while it has no identifiable effect on narrow labor force participation or employment. The magnitude of these effects is economically significant  most notably, grant receipt appears to decrease the probability that a schoolage child is not attending school by over half. Although not strictly comparable, this effect is actually larger than Skoufias (2001) measures for Progresa transfer program in Mexico, which conditions grant payment on child school attendance. These results are robust across different specifications, but the CSG’s effects appear to be most positive among mothers living in informal dwellings and mothers and household heads with less education. Although the grant’s impact on school attendance is the same for boys and girls, the effect is much larger for children that are living with their mother. The CSG has its effect on school attendance almost entirely on the child who receives the grant, rather than being spread equally among all children in the household, which suggests that grant income is not pooled with other household income sources, contrary to previous studies conducted on the Old Age Pension",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
