id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand,school_target,eligibility,elig_targ_pop_info,means_tested,means_tested_thresh_info,recipient,month_avg_amount,month_avg_prim_recip,month_avg_prim_recip_info,prim_recip_dom_curr_type_info,month_avg_sec_recip,month_avg_sec_recip_info,sec_recip_dom_curr_type_info,transfer_limit,transf_lim_yes_max_per_fam_info,transf_lim_yes_max_ben_info,transfer_variation,transfer_regularity,transfer_regularity_info,time_limit,time_limit_info,primary_condition,addit_condition,health_cond_comp,health_conditions,monitoring,verification,min_attend_req,perc_attend_req,perc_attend_req_other_info,enforcement,enforcement_other_info,supply_incentive,savings_comp,savings_comp_yes_info,econ_out,econ_out_yes_info,prog_type
53902044,Ponce (2010),2010,NA,NA,"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",-0.0042,0.0397,['Post-test adjusted for baseline attainment'],Langauage,With business as usual,['Sample: All'],Literacy  writing,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2588,NA,NA,['Primary/elementary school'],"['7', '8']",TRUE,50.0,['Ecuador'],['Regression Continuity  - naturally occurring'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],78,0.25,NA,NA,['Primary and secondary'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']","Selben identifies potential beneficiaries of social programs by classifying households according to an unmet basic needs index computed using non-linear principal components analysis.8 Families in quintiles 1 and 2, that is, families with a Selben score of less than 50.65 are eligible to participate in the program.","['Mother or female head of household', 'Not reported/Unclear']",NA,['Transfer in US $ (numeric value only)'],15,NA,NA,NA,NA,"['Yes, maximum number of beneficiaries (details in info box)']",NA,the previous program (from which the current one was reformatted) had up to 2 children,['None (flat transfer)'],['Monthly'],NA,['Not reported/Unclear'],NA,['School enrolment and attendance'],['Not reported'],['Yes'],"['Student attendance at health check-ups', 'Student immunizations up-to-date']",['School attendance'],['Not reported/Unclear'],['Yes'],['90%'],NA,['Not reported/Unclear'],NA,['Not reported/Unclear'],['No'],NA,['Not reported/Unclear'],NA,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53901258,Raymond (2003),2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20541,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['5', '6', '8', '7', '9', '10', '11', '12', '13', '14', '15', '16']",NA,NA,['Mexico'],['Retrospective QED'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],NA,NA,NA,NA,['Primary and secondary'],['Household income'],NA,['No'],NA,['Mother or female head of household'],['Primary recipient'],"['Transfer in US $ (numeric value only)', 'Transfer in domestic currency (numeric value only)']",790,mexican pesos,NA,NA,NA,"['Yes, maximum amount per family (details in info box)']",NA,NA,"['Gender', 'Grade']",['Bi-monthly'],NA,['No time limit'],NA,['School attendance'],['No additional conditions'],['Not reported/Unclear'],NA,['Not reported/Unclear'],['Not reported/Unclear'],['Yes'],['85%'],NA,['Not reported/Unclear'],NA,['Not reported/Unclear'],['No'],NA,['No'],NA,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53902189,Reynolds (2015),2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22937,NA,NA,['Secondary/High school'],"['16', '17', '15', '18']",NA,NA,['Brazil'],NA,['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],52,0.25,NA,NA,['Primary and secondary'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",NA,['Mother or female head of household'],NA,['Transfer in US $ (numeric value only)'],15,NA,NA,NA,NA,"['Yes, maximum amount per family (details in info box)', 'Yes, maximum number of beneficiaries (details in info box)']",NA,2,['Other'],['Monthly'],NA,['No time limit'],"other than the age of qualifying extended, it was time-limited, to 15 years of age, then extended, to 17",['School attendance'],['No additional conditions'],['Yes'],"['Health visits for pregnant and breastfeeding women', 'Student immunizations up-to-date']",['Not reported/Unclear'],['Not reported/Unclear'],['Yes'],['75%'],NA,['Attendance at school'],NA,NA,['No'],NA,['No'],NA,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53901742,Robertson (2013) 1_1,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3475,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17']",TRUE,100.0,['Zimbabwe'],['Multisite RCT'],['Other (Explain in notes)'],['Unclear/ Not specified'],NA,NA,['Unclear/ not specified'],NA,52,0.125,NA,NA,['Primary and secondary'],"['Household income', 'Other', 'Targeted population (please provide details in info box)']",NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",the exact threshold is not reported ,['Not reported/Unclear'],['Primary recipient'],['Transfer in US $ (numeric value only)'],22,NA,NA,NA,NA,"['Yes, maximum number of beneficiaries (details in info box)']",NA,"up to 3 children, therefore up to $30 per family",['None (flat transfer)'],['Bi-monthly'],NA,['Yes - time limited'],52,['No conditions'],['No additional conditions'],['No'],NA,['No monitoring'],['No verification'],['No'],NA,NA,['No enforcement'],NA,['Transfer unaccompanied by supply-side intervention'],['No'],NA,['No'],NA,['Type 1 - Unconditional program with the aim to improve educational outcomes']
58963873,"Robertson, (2013) 1_2",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3207,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17']",TRUE,100.0,['Zimbabwe'],['Multisite RCT'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],52,0.125,NA,NA,['Primary and secondary'],"['Household income', 'Targeted population (please provide details in info box)']",NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",the exact threshold is not reported,['Not reported/Unclear'],['Primary recipient'],['Transfer in US $ (numeric value only)'],22,NA,NA,NA,NA,"['Yes, maximum number of beneficiaries (details in info box)']",NA,"up to 3 children, therefore up to $30 per family",['None (flat transfer)'],['Bi-monthly'],NA,['Yes - time limited'],52,['School attendance'],['Other'],['Yes'],"['Student immunizations up-to-date', 'Mothers attendance at health education workshops', 'Student attendance at health check-ups', 'Other (details in info box)']","['School attendance', 'Other (detail in info box)']",['School attendance'],['Yes'],['90%'],NA,"['Attendance at school', 'Other (details in info box)']",NA,['Transfer unaccompanied by supply-side intervention'],['No'],NA,['No'],NA,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53902195,Sabates (2019),2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['7', '8', '9', '10', '11', '12', '13', '14', '15', '16']",NA,NA,['Rwanda'],['Prospective QED'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],52,0.25,NA,NA,['Primary and secondary'],"['Village/neighbourhood income', 'Household income']",NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']","at least one adult member who was able to work, were landless or had small land holdings (less than 0.25 of a hectare), had no cattle, were not supported by other programmes, were not engaged in any income generating activity and did not have a technical or a vocational school diploma",['Parent or head of household'],['Not reported/Unclear'],NA,NA,NA,NA,NA,NA,['Not reported/Unclear'],NA,NA,['Not reported/Unclear'],['Monthly'],NA,['Yes - time limited'],52,['No conditions'],['No additional conditions'],['No'],NA,['No monitoring'],['No verification'],['No'],NA,NA,['No enforcement'],NA,['Transfer unaccompanied by supply-side intervention'],['Not reported/Unclear'],NA,['No'],NA,['Type 0 - Program is unconditional and not targeted at children e.g. pension transfer']
53902547,Sanchez (2020),2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3103,NA,NA,['Primary/elementary school'],"['5', '6']",NA,NA,['El Salvador'],['Regression Continuity  - naturally occurring'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],260,0.25,NA,NA,['Primary only'],['Village/neighbourhood income'],NA,['No'],NA,['Mother or female head of household'],['Secondary recipients (details in info box)'],['Transfer in US $ (numeric value only)'],15,NA,['Transfer in US $ (numeric value only)'],5,NA,"['Yes, maximum amount per family (details in info box)']",NA,NA,['Not reported/Unclear'],['Not reported/Unclear'],NA,['Not reported/Unclear'],NA,['School enrolment and attendance'],NA,['Yes'],"['Student immunizations up-to-date', 'Health visits for pregnant and breastfeeding women', 'Mothers attendance at health education workshops', 'Student attendance at health check-ups']","['School enrolment', 'School attendance']","['School enrolment', 'School attendance']",['Yes'],['85%'],NA,"['Attendance at school', 'Enrolment at school']",NA,"['Transfer unaccompanied by supply-side intervention', 'Transfer complemented by supply incentive to school (details in info box)']",['Not reported/Unclear'],NA,['Yes (details in info box)'],wealth increase,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53902039,Santana (2008),2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8865,NA,NA,"['Primary/elementary school', 'Middle school', 'Secondary/High school']","['6', '7', '8', '9', '10', '11', '12', '13']",TRUE,100.0,['South Africa'],['Regression Discontinuity with randomisation'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Other (please specify)'],['Class teachers'],260,NA,NA,NA,['Primary and secondary'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",rural US$180 urban US$131,['Parent or head of household'],['Primary recipient'],"['Transfer in US $ (numeric value only)', 'Transfer in domestic currency (numeric value only)']",100,rands,NA,NA,NA,['No limit'],NA,NA,['None (flat transfer)'],['Not reported/Unclear'],NA,['Not reported/Unclear'],NA,['No conditions'],['No additional conditions'],['No'],['Not reported/Unclear'],['Not reported/Unclear'],['Not reported/Unclear'],['Not reported/Unclear'],['Not reported/Unclear'],NA,['Not reported/Unclear'],NA,['Not reported/Unclear'],['Not reported/Unclear'],NA,['Not reported/Unclear'],NA,['Type 1 - Unconditional program with the aim to improve educational outcomes']
53901259,Schady (2008),2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2875,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['7', '8', '9', '10', '11', '12', '13', '14', '15', '16']",TRUE,100.0,['Ecuador'],['Cluster RCT'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Other (please specify)'],['Class teachers'],78,0.25,na continuous,NA,['Primary and secondary'],['Targeted population (please provide details in info box)'],"those with low scores on index of household composition, education level, dwelling services",['No'],NA,['Mother or female head of household'],NA,"['Transfer in US $ (numeric value only)', 'Transfer in domestic currency (numeric value only)']",not provided,NA,NA,NA,NA,['No limit'],NA,NA,['None (flat transfer)'],['Monthly'],NA,['No time limit'],NA,['No conditions'],['No additional conditions'],['Not reported/Unclear'],['Not reported/Unclear'],['No monitoring'],['No verification'],['Not reported/Unclear'],['Not reported/Unclear'],NA,['No enforcement'],NA,['Not reported/Unclear'],['No'],NA,['Yes (details in info box)'],"student paid or unpaid employment, number of hours worked","['Type 2 - Labelled transfers where participants are explicitly told that they are for use for education, but without any conditions']"
53902046,Schaffland (2012),2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87538,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17']",TRUE,100.0,['Brazil'],['Regression Discontinuity with randomisation'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Other (please specify)'],['Class teachers'],520,0.25,NA,NA,['Primary and secondary'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",R$140 per month,['Not reported/Unclear'],NA,"['Transfer in domestic currency (numeric value only)', 'Transfer in US $ (numeric value only)']",27,NA,NA,NA,NA,['Not reported/Unclear'],NA,NA,['Age'],['Not reported/Unclear'],NA,['Not reported/Unclear'],NA,['School enrolment'],NA,['Yes'],"['Student attendance at health check-ups', 'Student immunizations up-to-date', 'Health visits for pregnant and breastfeeding women']",['Not reported/Unclear'],['Not reported/Unclear'],['Yes'],['85%'],NA,['Not reported/Unclear'],NA,['Not reported/Unclear'],['No'],NA,['No'],NA,['Type 4 - Conditional transfers where conditions are monitored imperfectly and with little enforcement']
53901260,Schultz (2004),2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166197,NA,NA,"['Primary/elementary school', 'Middle school']","['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18']",TRUE,100.0,['Mexico'],['Cluster RCT'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Other (please specify)'],['Class teachers'],624,0.25,na,NA,['Primary and secondary'],['Targeted population (please provide details in info box)'],NA,['No'],eligibility criterion were regional low income,['Mother or female head of household'],NA,"['Transfer in US $ (numeric value only)', 'Transfer in domestic currency (numeric value only)']",160,NA,NA,NA,NA,['No limit'],NA,NA,"['Gender', 'Age']",['Monthly'],NA,['No time limit'],NA,['School enrolment'],['Not reported'],['Not reported/Unclear'],['Not reported/Unclear'],['Not reported/Unclear'],['Not reported/Unclear'],['Yes'],['Not reported/Unclear'],NA,['Not reported/Unclear'],NA,['Transfer complemented by supply incentive to teachers (detail in info box)'],['No'],NA,['No'],NA,NA
53901261,Skoufias (2001),2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27845,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['8', '9', '10', '11', '12', '13', '14', '15', '16', '17']",TRUE,100.0,['Mexico'],['Prospective QED'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],104    ,0.25,NA,NA,['Primary and secondary'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",not specified,['Mother or female head of household'],['Primary recipient'],"['Transfer in US $ (numeric value only)', 'Transfer in domestic currency (numeric value only)']",192.5,Nominal pesos,NA,NA,NA,['Not reported/Unclear'],NA,NA,"['Gender', 'Grade']",['Monthly'],NA,['Not reported/Unclear'],NA,['School enrolment and attendance'],['Not reported'],['Yes'],['Other (details in info box)'],['Not reported/Unclear'],['Not reported/Unclear'],['Yes'],['85%'],NA,['Attendance at school'],NA,['Transfer unaccompanied by supply-side intervention'],['No'],NA,['No'],NA,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53902301,Stampini (2018),2018,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0242,0.0229,['Post-test unadjusted (select one from this group)'],GSAT maths score,With business as usual,['Sample: All'],Mathematics,['Test type: National test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0242,0.0229,['Science primary outcome'],0.0205,0.0228,NA,NA,NA,7681,NA,NA,['Primary/elementary school'],"['11', '12']",NA,NA,['Jamaica'],['Regression Continuity  - naturally occurring'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],NA,NA,NA,NA,NA,['Primary and secondary'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",threshold not reported,['Not reported/Unclear'],['Primary recipient'],"['Transfer in domestic currency (numeric value only)', 'Transfer in US $ (numeric value only)']",6.49,J$ (Jamaican Dollar?),NA,NA,NA,['Not reported/Unclear'],NA,NA,"['Gender', 'Grade']",['Bi-monthly'],NA,['No time limit'],NA,['School attendance'],['No additional conditions'],['No'],NA,['Not reported/Unclear'],['School attendance'],['Yes'],['85%'],NA,['Attendance at school'],NA,['Transfer unaccompanied by supply-side intervention'],['Not reported/Unclear'],NA,['No'],NA,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53902622,Vechbanyongratana (2015),2015,NA,NA,"['Toolkit primary outcome', 'Other outcome']",0,0.1487,['Post-test unadjusted (select one from this group)'],Cummulative GPA at Graduation - Panel B,With business as usual,['Sample: All'],Combined subjects,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280,5,NA,['Secondary/High school'],"['15', '16', '17', '18']",NA,NA,['Thailand'],['Retrospective QED'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,['Secondary only'],"['Household income', 'Other']",NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",NA,['Student (or student and parent/guardian)'],['Primary recipient'],"['Transfer in US $ (numeric value only)', 'Transfer in domestic currency (numeric value only)']","5,000",Thai baht,NA,NA,NA,['Not reported/Unclear'],NA,NA,['None (flat transfer)'],['Not reported/Unclear'],NA,['Not reported/Unclear'],NA,['School attendance'],['Academic achievement (details in info box)'],['No'],NA,['Other (detail in info box)'],['No verification'],['No'],['Other (detail in info box)'],[''],"['Attendance at school', 'Other (details in info box)']",as long as the student stays at school they will receive the scholarship even if their grades fall,['Transfer unaccompanied by supply-side intervention'],['No'],NA,['No'],NA,['Type 3 - Conditional transfers where conditions are not monitored or enforced']
53901749,Ward (2010),2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7532,NA,NA,"['Nursery school/pre-school', 'Primary/elementary school', 'Secondary/High school']","['3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18']",NA,NA,['Kenya'],"['Prospective QED', 'Multisite RCT']",['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],104,NA,NA,NA,"['Nursery/Kindergarten', 'Primary and secondary', 'Other']",['Targeted population (please provide details in info box)'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",NA,['Mother or female head of household'],['Primary recipient'],"['Transfer in US $ (numeric value only)', 'Transfer in domestic currency (numeric value only)']","1,500",Kenyan Ksh,NA,NA,NA,"['Yes, maximum amount per family (details in info box)']",NA,NA,['None (flat transfer)'],['Bi-monthly'],NA,['Yes - time limited'],260,['School enrolment'],['School attendance'],['Yes'],['Student attendance at health check-ups'],"['School enrolment', 'School attendance']","['School enrolment', 'School attendance']",['Yes'],['80%'],NA,"['Attendance at school', 'Enrolment at school']",NA,['Not reported/Unclear'],['Not reported/Unclear'],NA,['Yes (details in info box)'],NA,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53902054,Williams (2007),2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95925,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['8', '9', '10', '7', '11', '12', '13']",TRUE,100.0,['South Africa'],['Regression Continuity  - naturally occurring'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Other (please specify)'],['Unclear/not specified'],NA,NA,NA,NA,['Not reported/Unclear'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",< 800 Rand or < 1100 Rhand depending on where they live,['Mother or female head of household'],['Primary recipient'],"['Transfer in domestic currency (numeric value only)', 'Transfer in US $ (numeric value only)']",15.71,Rand,NA,NA,NA,"['Yes, maximum number of beneficiaries (details in info box)']",NA,up to 6 children receiving the grant,['None (flat transfer)'],['Monthly'],NA,['Not reported/Unclear'],but the study examines between 2000 and 2005,['No conditions'],['No additional conditions'],['No'],NA,['No monitoring'],['No verification'],['No'],NA,NA,['No enforcement'],NA,['Not reported/Unclear'],['No'],NA,['Yes (details in info box)'],"labor market activity and employment,  hunger",['Type 1 - Unconditional program with the aim to improve educational outcomes']
