id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand,school_target,eligibility,elig_targ_pop_info,means_tested,means_tested_thresh_info,recipient,month_avg_amount,month_avg_prim_recip,month_avg_prim_recip_info,prim_recip_dom_curr_type_info,month_avg_sec_recip,month_avg_sec_recip_info,sec_recip_dom_curr_type_info,transfer_limit,transf_lim_yes_max_per_fam_info,transf_lim_yes_max_ben_info,transfer_variation,transfer_regularity,transfer_regularity_info,time_limit,time_limit_info,primary_condition,addit_condition,health_cond_comp,health_conditions,monitoring,verification,min_attend_req,perc_attend_req,perc_attend_req_other_info,enforcement,enforcement_other_info,supply_incentive,savings_comp,savings_comp_yes_info,econ_out,econ_out_yes_info,prog_type
38111625,Taylor (1986),1986,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Other outcome']",0.3226,0.1827,NA,Metropolitan Readiness Test (1976) test score-oral language,With business as usual,NA,Literacy  speaking and listening/oral language,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111458,Thames (1986),1986,['Dissertation or thesis'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.117,0.3018,NA,Comprehension - List group label  prereading vocabulary strategies,With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",-0.117,0.3018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38296687,Thurston (2016),2016,['Technical report'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0359,0.0386,NA,New Group Reading Test for Year 2/3 and Year 5/6 students,With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",-0.0359,0.0386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40307449,Tomesen (1997),1997,['Conference paper'],"['Reading comprehension strategies', 'Oral language interventions']","['Toolkit primary outcome', 'Reading primary outcome']",0.29,0.3616,NA,Reading Comprehension Scale  - Reading Comprehension Strategies,With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.29,0.3616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,['Toolkit: Reading comprehension strategies'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111552,van Kleeck (2006),2006,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",1.3671,0.4113,NA,Children's literal language (PPVT) - Scripted Book-Sharing Discussions (means),With business as usual,NA,Literacy  speaking and listening/oral language,NA,"['Toolkit primary outcome', 'Reading primary outcome']",1.3671,0.4113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111527,Walsh (2006),2006,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5924,0.4283,NA,Mean Number of New Words Correctly Produced (New Word Production Test (NWPT) test score-oral language,With business as usual,NA,Literacy  reading other,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.5924,0.4283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111686,Walsh (2009),2009,['Dissertation or thesis'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.604,0.3746,NA,SWCG (VE questions vs Control),With business as usual,NA,Literacy  speaking and listening/oral language,NA,"['Toolkit primary outcome', 'Reading primary outcome']",-0.604,0.3746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111661,Wasik (2001),2001,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Other outcome']",0.6728,0.1876,NA,Peabody Picture Vocabulary Test—III-oral language,With business as usual,NA,Literacy  decoding/phonics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111662,Wasik (2006),2006,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.8,0.15,NA,PPVT-III (Receptive Language)-ANCOVA,With business as usual,NA,Literacy  speaking and listening/oral language,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.8,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit: Oral language interventions', 'Toolkit: Reading comprehension strategies']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111668,Whitehurst (1994) OL,1994,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Other outcome']",0.1475,0.2901,NA,Peabody Picture Vocabulary Test,With no equivalent teaching,NA,Literacy  speaking and listening/oral language,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111460,Wixson (1986),1986,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3581,0.184,NA,Reading comprehension - oral language recall,With active control,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.3581,0.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38111597,Yeazell (1982) OL,1982,['Journal article'],['Oral language interventions'],"['Toolkit primary outcome', 'Reading primary outcome']",0.536,0.161,NA,Reading comprehension - Philosophy for Children Readig programme,With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.536,0.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,['Toolkit: Oral language interventions'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
