StudyID,Admin_Strand,Author,OutcomeID_1,OutcomeLabel_1,TestType_Outcome_1,EffectSizeType_Outcome_1,ToolkitStrand_Outcome_1,InterventionText_1,ControlText_1,Outcome_1,SMD_1,SESMD_1,CIupperSMD_1,CIlowerSMD_1,OutcomeID_2,OutcomeLabel_2,TestType_Outcome_2,EffectSizeType_Outcome_2,ToolkitStrand_Outcome_2,InterventionText_2,ControlText_2,Outcome_2,SMD_2,SESMD_2,CIupperSMD_2,CIlowerSMD_2,OutcomeID_3,OutcomeLabel_3,TestType_Outcome_3,EffectSizeType_Outcome_3,ToolkitStrand_Outcome_3,InterventionText_3,ControlText_3,Outcome_3,SMD_3,SESMD_3,CIupperSMD_3,CIlowerSMD_3,OutcomeID_4,OutcomeLabel_4,TestType_Outcome_4,EffectSizeType_Outcome_4,ToolkitStrand_Outcome_4,InterventionText_4,ControlText_4,Outcome_4,SMD_4,SESMD_4,CIupperSMD_4,CIlowerSMD_4,OutcomeID_5,OutcomeLabel_5,TestType_Outcome_5,EffectSizeType_Outcome_5,ToolkitStrand_Outcome_5,InterventionText_5,ControlText_5,Outcome_5,SMD_5,SESMD_5,CIupperSMD_5,CIlowerSMD_5,OutcomeID_6,OutcomeLabel_6,TestType_Outcome_6,EffectSizeType_Outcome_6,ToolkitStrand_Outcome_6,InterventionText_6,ControlText_6,Outcome_6,SMD_6,SESMD_6,CIupperSMD_6,CIlowerSMD_6,OutcomeID_7,OutcomeLabel_7,TestType_Outcome_7,EffectSizeType_Outcome_7,ToolkitStrand_Outcome_7,InterventionText_7,ControlText_7,Outcome_7,SMD_7,SESMD_7,CIupperSMD_7,CIlowerSMD_7,OutcomeID_8,OutcomeLabel_8,TestType_Outcome_8,EffectSizeType_Outcome_8,ToolkitStrand_Outcome_8,InterventionText_8,ControlText_8,Outcome_8,SMD_8,SESMD_8,CIupperSMD_8,CIlowerSMD_8,OutcomeID_9,OutcomeLabel_9,TestType_Outcome_9,EffectSizeType_Outcome_9,ToolkitStrand_Outcome_9,InterventionText_9,ControlText_9,Outcome_9,SMD_9,SESMD_9,CIupperSMD_9,CIlowerSMD_9,OutcomeID_10,OutcomeLabel_10,TestType_Outcome_10,EffectSizeType_Outcome_10,ToolkitStrand_Outcome_10,InterventionText_10,ControlText_10,Outcome_10,SMD_10,SESMD_10,CIupperSMD_10,CIlowerSMD_10
37092626,['Feedback'],Bethge (1982),48085,VERB Ravens IQ Score,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Feedback'],Cognitive: other,With business as usual,Primary outcome,0.8552,0.3027,1.4485,0.2619,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
38296603,"['Digital technology', 'Teaching assistants']",Biggart (2015),47242,NGRT Digitial Edition,['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],"['Toolkit: Digital technology', 'Toolkit: Teaching assistants']",Literacy: reading comprehension,With business as usual,Primary outcome,0.1641,0.2362,0.6271,-0.2989,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092628,['Feedback'],Bilsky (1978),48088,VERB Correct Responses - Experiment 2,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Mathematics,With business as usual,Primary outcome,2.4289,0.4056,3.2239,1.6338,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40294886,"['Small group tuition', 'One to one tuition']",Bingham (2010) SGT,49008,Spelling accuracy: Small group tuition,['Pre-post gain'],['Test type: Standardised test '],['Toolkit: Small Group Tuition'],Literacy: spelling,With business as usual,Primary outcome,1.5469,0.2942,2.1236,0.9702,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37671632,['Teaching assistants'],Blatchford (2007),45500,End of Year 6 KS2 Literacy SATs scores,['Post-test adjusted for baseline attainment AND clustering'],['Test type: National test'],['Toolkit: Teaching assistants'],Literacy: reading comprehension,With business as usual,Secondary outcome(s),0.0,0.125,0.245,-0.245,49603,KS2 literacy,['Post-test adjusted for baseline attainment AND clustering'],['Test type: National test'],['Toolkit: Teaching assistants'],Literacy: reading other,With business as usual,Primary outcome,-0.002,0.125,0.243,-0.247,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092755,['Feedback'],Block (1970),49774,SCORE + CORR Algebra_Formative feedback,['Pre-post gain'],['Test type: School-developed test'],['Toolkit: Feedback'],Mathematics,With business as usual,Primary outcome,0.5191,0.2479,1.005,0.0331,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40294887,['Feedback'],Boggiano (1985) 1_2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37091022,['Feedback'],Bohannon (1975),46278,VERB decoding-phonics (phonic words) - feedback SEND,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Literacy: decoding/phonics,With business as usual,Primary outcome,2.75,0.66,4.0436,1.4564,46279,VERB decoding-phonics (Dolch words) - feedback SEND,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Literacy: decoding/phonics,With business as usual,Secondary outcome(s),1.423,0.437,2.2795,0.5665,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
39253250,['Summer schools'],Borman (2006),50417,"Comprehensive Test of Basic Skills, 4th Edition - CTBS/4 - Reading Comprehension",['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Summer schools'],Literacy: reading comprehension,With business as usual,Primary outcome,0.0,1.9,3.724,-3.724,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
39253387,['Summer schools'],Borman (2009),50414,Developmental Reading Assessment (DRA) ,['Post-test adjusted for baseline attainment'],['Test type: Researcher developed test'],['Toolkit: Summer schools'],Literacy: reading comprehension,With business as usual,Primary outcome,0.4,0.69,1.7524,-0.9524,50416,Word List A,['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],[],Literacy: decoding/phonics,With business as usual,Secondary outcome(s),0.27,0.66,1.5636,-1.0236,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092604,['Feedback'],Boulet (1990) 1_1,48104,WRIT Major Scales of Music,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Curriculum: other,With business as usual,Primary outcome,-0.0329,0.2838,0.5233,-0.5891,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40294889,['Feedback'],Boulet (1990) 1_2,48142,VERB Major Scales of Music - Test Scores,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Curriculum: other,With business as usual,Primary outcome,0.2514,0.2664,0.7735,-0.2707,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37093538,['Peer tutoring'],Bramlett (1994),43849,REC Reading comprehension Reciprocal PT,['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],"['Toolkit: Collaborative learning', 'Toolkit: Peer Tutoring']",Literacy: reading comprehension,With business as usual,Primary outcome,0.1019,0.1011,0.3,-0.0962,43850,REC Total reading (CAT) Reciprocal PT,['Post-test adjusted for baseline attainment'],[],"['Toolkit: Collaborative learning', 'Toolkit: Peer Tutoring']",Literacy: reading other,With business as usual,Secondary outcome(s),0.0759,0.1011,0.2739,-0.1222,43851,REC Word analysis Reciprocal PT,"['Post-test adjusted for baseline attainment', 'NA']",['NA'],"['Toolkit: Collaborative learning', 'Toolkit: Peer Tutoring', 'NA']",Literacy: reading other,With business as usual,Secondary outcome(s),0.1071,0.101,0.305,-0.0908,43852,REC Vocabulary (CAT) Reciprocal PT,"['Post-test adjusted for baseline attainment', 'NA']",['NA'],"['Toolkit: Collaborative learning', 'Toolkit: Peer Tutoring', 'NA']",Literacy: speaking and listening/oral language,With business as usual,Secondary outcome(s),0.0368,0.101,0.2348,-0.1613,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37091024,['Feedback'],Brandstetter (1978) 1_1,46384,CHART - Grade4 - Reading - feedback,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Literacy: reading comprehension,With business as usual,Primary outcome,1.0215,0.4019,1.8091,0.2339,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40294890,['Feedback'],Brandstetter (1978) 1_2,47541,SCORE Reading Comprehension- Feedback,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Literacy: reading comprehension,With active control,Primary outcome,0.37,1.07,2.4672,-1.7272,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092631,['Feedback'],Bridgeman (1974) 1_1,48123,SCORE+ Criterion Test Success FB ,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Feedback'],Cognitive: reasoning,With business as usual,Primary outcome,0.206,0.1606,0.5207,-0.1088,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40294891,['Feedback'],Bridgeman (1974) 1_2,48143,SCORE- Criterion Test Failure FB,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Feedback'],Cognitive: reasoning,With business as usual,Primary outcome,-0.0984,0.1602,0.2157,-0.4124,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
39253196,['Summer schools'],Brody (1984),49611,SAT-V,['Post-test adjusted for baseline attainment'],['Test type: National test'],['Toolkit: Summer schools'],Literacy: reading comprehension,With business as usual,Primary outcome,0.0224,0.161,0.3381,-0.2932,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092605,['Feedback'],Brookhart (2008),49733,VERB FA Kindergarten DIBELS LNF results,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Feedback'],Literacy: decoding/phonics,With business as usual,Primary outcome,0.1738,0.2101,0.5857,-0.2381,49734,VERB FA Grade 1 DIBELS PSF results,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Feedback'],Literacy: decoding/phonics,With business as usual,Primary outcome,0.7575,0.1869,1.1239,0.3912,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37671541,['Teaching assistants'],Brown (2005),45385,Woodcock Passage Comprehension,['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: reading comprehension,With business as usual,Primary outcome,1.0488,0.2378,1.5148,0.5828,45386,Woodcock Pseudoword,['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: reading other,With business as usual,Secondary outcome(s),0.4059,0.2246,0.8462,-0.0344,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37133869,['Peer tutoring'],Bruno (2004),49654,TR PSSA Writing Assessment,['Post-test adjusted for baseline attainment'],['Test type: School-developed test'],['Toolkit: Peer Tutoring'],Literacy: writing,With business as usual,Primary outcome,0.38,0.0864,0.5493,0.2107,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37093539,['Peer tutoring'],Brush (1997),46706,REC California Achievement Test,['Post-test adjusted for baseline attainment'],['Test type: National test'],['Toolkit: Peer Tutoring'],Mathematics,With business as usual,Primary outcome,0.3167,0.2668,0.8396,-0.2061,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
38296605,['Small group tuition'],Buchanan (2015) Pri,44486,Progress in English 12 (GL Assessment),['Post-test adjusted for baseline attainment AND clustering'],['Test type: Standardised test '],['Toolkit: Small Group Tuition'],Literacy: reading comprehension,With business as usual,Primary outcome,-0.08,0.1276,0.17,-0.33,44487,Progress in Maths 12 (GL Assessment),['Post-test adjusted for baseline attainment AND clustering'],['Test type: Standardised test '],['Toolkit: Small Group Tuition'],Mathematics,With business as usual,Primary outcome,-0.04,0.148,0.25,-0.33,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
38296604,['Small group tuition'],Buchanan (2015) Sec,44488,GCSE Maths,['Post-test adjusted for baseline attainment AND clustering'],['Test type: National test'],[],Mathematics,With business as usual,Primary outcome,0.051,0.0255,0.101,0.001,44489,GCSE English,['Post-test adjusted for baseline attainment'],['Test type: National test'],[],Literacy: reading comprehension,With business as usual,Primary outcome,-0.16,0.0666,-0.0295,-0.2905,44815,FSM Only GCSE English Results,['Post-test adjusted for baseline attainment AND clustering'],['Test type: National test'],[],Literacy: reading comprehension,With business as usual,SES/FSM outcome,-0.026,0.0987,0.1675,-0.2195,44816,FSM Only GCSE Maths Results,['Post-test adjusted for baseline attainment AND clustering'],['Test type: National test'],[],Mathematics,With business as usual,SES/FSM outcome,0.09,0.05,0.188,-0.008,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37061108,['Feedback'],Bumgarner (1984),46656,SCORE Grade3 - Multiplication automaticity - KOR feedback,['Post-test adjusted for baseline attainment'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Mathematics,With business as usual,Primary outcome,-0.2205,0.2809,0.3301,-0.7711,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37671596,['Teaching assistants'],Bunn (2008),45409,Salford Reading Age scores,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],"['Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",Literacy: reading comprehension,With business as usual,Primary outcome,0.6266,0.2403,1.0976,0.1556,45499,Vernon Spelling test,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],"['Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",Literacy: spelling,With business as usual,Secondary outcome(s),0.8771,0.3193,1.5028,0.2513,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37671542,['Teaching assistants'],Burgoyne (2012),45383,Single Word Reading subtest from York Assessment of Reading (YARC) ,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: reading other,With business as usual,Primary outcome,0.0969,0.2725,0.6311,-0.4372,45384,Letter-Sound Knowledge subtest from York Assessment of Reading (YARC),['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: reading other,With business as usual,Secondary outcome(s),0.3761,0.2749,0.915,-0.1628,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092634,['Feedback'],Butler (1986) 1_1,46659,SCORE Grade 6 - written FB,['Post-test adjusted for baseline attainment'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Literacy: writing,With business as usual,Primary outcome,1.539,0.1742,1.8804,1.1976,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40294895,['Feedback'],Butler (1986) 1_2,46661,Grade6 - Num Grades as FB (arm 2),['Post-test adjusted for baseline attainment'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Literacy: writing,With business as usual,Primary outcome,1.1185,0.1636,1.4392,0.7978,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
