id,pub_author,pub_year,strand_raw,strand_info,out_tit_tool,out_desc_tool,out_type_tool,out_g1_n_tool,out_g1_mean_tool,out_g1_sd_tool,out_g2_n_tool,out_g2_mean_tool,out_g2_sd_tool,smd_tool,se_tool,co_lower_tool,ci_upper_tool,outcome_tool,out_samp_tool,out_comp_tool,out_es_type_tool,out_measure_tool,out_strand_tool,out_tit_red,out_desc_red,out_type_red,out_g1_n_red,out_g1_mean_red,out_g1_sd_red,out_g2_n_red,out_g2_mean_red,out_g2_sd_red,smd_red,se_red,co_lower_red,ci_upper_red,outcome_red,out_samp_red,out_comp_red,out_es_type_red,out_measure_red,out_strand_red,out_tit_wri,out_desc_wri,out_type_wri,out_g1_n_wri,out_g1_mean_wri,out_g1_sd_wri,out_g2_n_wri,out_g2_mean_wri,out_g2_sd_wri,smd_wri,se_wri,co_lower_wri,ci_upper_wri,outcome_wri,out_samp_wri,out_comp_wri,out_es_type_wri,out_measure_wri,out_strand_wri,out_tit_math,out_desc_math,out_type_math,out_g1_n_math,out_g1_mean_math,out_g1_sd_math,out_g2_n_math,out_g2_mean_math,out_g2_sd_math,smd_math,se_math,co_lower_math,ci_upper_math,outcome_math,out_samp_math,out_comp_math,out_es_type_math,out_measure_math,out_strand_math,out_tit_sci,out_desc_sci,out_type_sci,out_g1_n_sci,out_g1_mean_sci,out_g1_sd_sci,out_g2_n_sci,out_g2_mean_sci,out_g2_sd_sci,smd_sci,se_sci,co_lower_sci,ci_upper_sci,outcome_sci,out_samp_sci,out_comp_sci,out_es_type_sci,out_measure_sci,out_strand_sci
37671575,Nelson (2010),2010,"['Teaching assistants', 'Phonics']",NA,TOPEL Phonological Awareness,TOPEL Phonological Awareness subtest Table 5. Multilevel model results for unique effects models - t-values,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.6924,0.22,0.2612,1.1236,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: decoding/phonics,"['Toolkit: Phonics', 'Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",TOPEL Phonological Awareness,TOPEL Phonological Awareness subtest Table 5. Multilevel model results for unique effects models - t-values,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.6924,0.22,0.2612,1.1236,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: decoding/phonics,"['Toolkit: Phonics', 'Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43100019,O’Connor (2000),2000,['Phonics'],NA,CVC Novel Words,F-value for CVC Novel Words Blending vs Whole words. Uploaded to Slack,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.1483,0.5781,-0.9848,1.2814,Primary outcome,['Sample: Low achievers'],With active control,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],CVC Novel Words,F-value for CVC Novel Words Blending vs Whole words. Uploaded to Slack,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.1483,0.5781,-0.9848,1.2814,Primary outcome,['Sample: Low achievers'],With active control,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38878271,Rashotte (2001),2001,"['Small group tuition', 'Phonics']",NA,WDRB Comprehension,"The Passage Comprehension subtest of the Woodcock Diagnostic Reading Battery (Woodcock, 1998) asked students to read silently a series of paragraphs and supply the key missing word in each paragraph.  ","['Toolkit primary outcome', 'Reading primary outcome']",58.0,101.766,13.347,57.0,94.433,14.503,0.5228,0.1898,0.1509,0.8948,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Small Group Tuition'],WDRB Comprehension,"The Passage Comprehension subtest of the Woodcock Diagnostic Reading Battery (Woodcock, 1998) asked students to read silently a series of paragraphs and supply the key missing word in each paragraph.  ","['Toolkit primary outcome', 'Reading primary outcome']",58.0,101.766,13.347,57.0,94.433,14.503,0.5228,0.1898,0.1509,0.8948,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Small Group Tuition'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099949,Roth (1987),1987,['Phonics'],NA,CAT Vocabulary ,F-value for high ability students uploaded to Slack. ,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.423,0.328,-0.2199,1.0659,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],CAT Vocabulary ,F-value for high ability students uploaded to Slack. ,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.423,0.328,-0.2199,1.0659,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099950,Rouse (2004),2004,['Phonics'],NA,Reading Edge—accelerated mode,"The test measures skills in the language areas (phonological awareness, decoding, and processing) that are associated with early reading. The assessment was administered on the computer.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.1095,0.09,-0.0669,0.2859,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: decoding/phonics,['Toolkit: Phonics'],Reading Edge—accelerated mode,"The test measures skills in the language areas (phonological awareness, decoding, and processing) that are associated with early reading. The assessment was administered on the computer.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.1095,0.09,-0.0669,0.2859,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40398944,Roy (2019),2019,"['One to one tuition', 'Phonics', 'Teaching assistants']",NA,Effect size - HGRT (Table 10),"This is the toolkit primary ioitcome, the sample n for this outcome is 501 and 505. See Table 10.","['Toolkit primary outcome', 'Reading primary outcome']",0.01,0.0,0.0,0.08673469,0.0,0.0,0.01,0.0867,-0.16,0.18,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: reading comprehension,"['Toolkit: One to one tuition', 'Toolkit: Teaching assistants']",Effect size - HGRT (Table 10),"This is the toolkit primary ioitcome, the sample n for this outcome is 501 and 505. See Table 10.","['Toolkit primary outcome', 'Reading primary outcome']",0.01,0.0,0.0,0.08673469,0.0,0.0,0.01,0.0867,-0.16,0.18,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: reading comprehension,"['Toolkit: One to one tuition', 'Toolkit: Teaching assistants']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38296667,Rutt (2015),2015,"['Teaching assistants', 'Phonics', 'One to one tuition']",NA,NGRT - Full Sample,Pupils’ literacy skills were estimated using the New Group Reading Test (Test 3a and 3b).,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.12,0.0689,-0.015,0.255,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: reading comprehension,"['Toolkit: One to one tuition', 'Toolkit: Phonics', 'Toolkit: Teaching assistants']",NGRT - Full Sample,Pupils’ literacy skills were estimated using the New Group Reading Test (Test 3a and 3b).,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.12,0.0689,-0.015,0.255,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: reading comprehension,"['Toolkit: One to one tuition', 'Toolkit: Phonics', 'Toolkit: Teaching assistants']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099855,Ryder (2008),2008,"['Phonics', 'Teaching assistants', 'Small group tuition']",NA,Neale comprehension raw score,"The accuracy and comprehension subtests of the Neale Analysis of Reading Ability, Revised (Neale, 1988) were used to assess word recognition accuracy in text and reading comprehension ability. The children were asked to read aloud a series of short passages that were graded in difﬁculty. After completing each passage the child was presented with a series of questions relating to the passage. The reading comprehension score was based on the total number of correct responses to these questions.","['Toolkit primary outcome', 'Reading primary outcome']",12.0,10.58,2.35,12.0,7.67,2.9,1.0645,0.4415,0.1992,1.9298,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],Neale comprehension raw score,"The accuracy and comprehension subtests of the Neale Analysis of Reading Ability, Revised (Neale, 1988) were used to assess word recognition accuracy in text and reading comprehension ability. The children were asked to read aloud a series of short passages that were graded in difﬁculty. After completing each passage the child was presented with a series of questions relating to the passage. The reading comprehension score was based on the total number of correct responses to these questions.","['Toolkit primary outcome', 'Reading primary outcome']",12.0,10.58,2.35,12.0,7.67,2.9,1.0645,0.4415,0.1992,1.9298,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099897,Savage (2003),2003,"['Phonics', 'Teaching assistants']",NA,Reading All interventions v control,Reading All interventions v contro,"['Toolkit primary outcome', 'Reading primary outcome']",78.0,2.77,2.05,26.0,2.05,1.84,0.3572,0.2279,-0.0894,0.8038,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Teaching assistants'],Reading All interventions v control,Reading All interventions v contro,"['Toolkit primary outcome', 'Reading primary outcome']",78.0,2.77,2.05,26.0,2.05,1.84,0.3572,0.2279,-0.0894,0.8038,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Teaching assistants'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099898,Savage (2005),2005,['Phonics'],NA,Phonological Awareness,This outcome is a combination of materials initially used in the screening process. They are listed on page 7 and 8. Coding for Soundwords (phoneme group) vs Control,"['Toolkit primary outcome', 'Reading primary outcome']",26.0,30.5,13.1,26.0,29.35,9.41,0.0993,0.2775,-0.4447,0.6433,Primary outcome,NA,With business as usual,NA,Literacy: decoding/phonics,['Toolkit: Phonics'],Phonological Awareness,This outcome is a combination of materials initially used in the screening process. They are listed on page 7 and 8. Coding for Soundwords (phoneme group) vs Control,"['Toolkit primary outcome', 'Reading primary outcome']",26.0,30.5,13.1,26.0,29.35,9.41,0.0993,0.2775,-0.4447,0.6433,Primary outcome,NA,With business as usual,NA,Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38296672,Sheard (2015),2015,"['Small group tuition', 'Phonics', 'Teaching assistants']",NA,NGRT reading comprehension (TAs) ,"Posttest adjusted mean score on the New Group Reading Test (NGRT). This tests phonics, sentence completion, and passage comprehension then combines into a composite reading score.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,-0.08,0.097,-0.2701,0.1101,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: reading comprehension,"['Toolkit: Phonics', 'Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",NGRT reading comprehension (TAs) ,"Posttest adjusted mean score on the New Group Reading Test (NGRT). This tests phonics, sentence completion, and passage comprehension then combines into a composite reading score.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,-0.08,0.097,-0.2701,0.1101,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: reading comprehension,"['Toolkit: Phonics', 'Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099785,Silberberg (1973),1973,['Phonics'],NA,Gilmore compreh. -Phonics,Gilmore comprehension  post-test means -- Phonics vs (kinaesthetic+visual) ,"['Toolkit primary outcome', 'Reading primary outcome']",38.0,3.48,1.0,62.0,3.33,0.895,0.159,0.2063,-0.2454,0.5634,Primary outcome,['Sample: Low achievers'],With active control,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,"['Toolkit: Collaborative learning', 'Toolkit: Phonics']",Gilmore compreh. -Phonics,Gilmore comprehension  post-test means -- Phonics vs (kinaesthetic+visual) ,"['Toolkit primary outcome', 'Reading primary outcome']",38.0,3.48,1.0,62.0,3.33,0.895,0.159,0.2063,-0.2454,0.5634,Primary outcome,['Sample: Low achievers'],With active control,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,"['Toolkit: Collaborative learning', 'Toolkit: Phonics']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43100025,Skailand (1971),1971,['Phonics'],NA,Recall,Posttest means and SD's for grapheme/morpheme vs trasfer,"['Toolkit primary outcome', 'Reading primary outcome']",23.0,5.3,3.94,19.0,6.26,7.23,-0.1663,0.3106,-0.7751,0.4424,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],Recall,Posttest means and SD's for grapheme/morpheme vs trasfer,"['Toolkit primary outcome', 'Reading primary outcome']",23.0,5.3,3.94,19.0,6.26,7.23,-0.1663,0.3106,-0.7751,0.4424,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099937,Stevens (2008),2008,['Phonics'],NA,Reading,"Reading fluency assessment. The reading fluency assessment was used as a posttest only. A stratified random sample of students (as described previously) in first and second grade was administered a timed oral reading assessment. The reading fluency measure was administered individually, with each student doing a 1-min timed oral reading of a passage. The pass- age was 247 words long. ","['Toolkit primary outcome', 'Reading primary outcome']",245.0,0.13,1.0,214.0,-0.9,1.0,1.0283,0.0996,0.8331,1.2235,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading other,['Toolkit: Phonics'],Reading,"Reading fluency assessment. The reading fluency assessment was used as a posttest only. A stratified random sample of students (as described previously) in first and second grade was administered a timed oral reading assessment. The reading fluency measure was administered individually, with each student doing a 1-min timed oral reading of a passage. The pass- age was 247 words long. ","['Toolkit primary outcome', 'Reading primary outcome']",245.0,0.13,1.0,214.0,-0.9,1.0,1.0283,0.0996,0.8331,1.2235,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading other,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099875,Tangel (1992),1992,['Phonics'],NA,Woodcock word identification (posttest means/SDs),Woodcock Word Identification subtest - post test means and SDs ,"['Toolkit primary outcome', 'Reading primary outcome']",77.0,0.6,1.6,72.0,1.0,3.0,-0.1671,0.1642,-0.489,0.1548,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Phonics'],Woodcock word identification (posttest means/SDs),Woodcock Word Identification subtest - post test means and SDs ,"['Toolkit primary outcome', 'Reading primary outcome']",77.0,0.6,1.6,72.0,1.0,3.0,-0.1671,0.1642,-0.489,0.1548,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47269878,Thomson (2013) Ph,2013,['Phonics'],NA,TOWRE: No Word Reading,"Reading was assessed using the Phonemic Decoding Efﬁciency (PDE) form of Test of Word Reading Efﬁciency, featuring nonwords. Children were required to read as many non-words as they can in 45 s. The test yields a standard score mean of 100 and SD of 15. The raw score comprises the absolute number of words read in 45 s.","['Toolkit primary outcome', 'Other outcome']",12.0,17.42,8.18,12.0,17.25,8.69,0.0195,0.4083,-0.7807,0.8196,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],Sight Word Efﬁciency (SWE),"Reading was assessed using the Sight Word Efﬁciency (SWE) form of Test of Word Reading Efﬁciency, featuring words. Children were required to read as many words as they can in 45 s. The test yields a standard score mean of 100 and SD of 15. The raw score comprises the absolute number of words read in 45 s.",['Reading primary outcome'],12.0,48.92,16.81,12.0,48.25,17.27,0.038,0.4083,-0.7623,0.8382,Secondary outcome(s),['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099936,Torgesen (1997) 1_1,1997,['Phonics'],NA,TOWRE Passage Comp PASP v control,TOWRE Passage Comp PASP v control,"['Toolkit primary outcome', 'Reading primary outcome']",36.0,91.7,14.5,32.0,85.2,15.7,0.4262,0.2459,-0.0556,0.9081,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],TOWRE Passage Comp PASP v control,TOWRE Passage Comp PASP v control,"['Toolkit primary outcome', 'Reading primary outcome']",36.0,91.7,14.5,32.0,85.2,15.7,0.4262,0.2459,-0.0556,0.9081,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46325710,Torgesen (1997) 1_2,1997,['Phonics'],NA,TOWRE Passage Comprehension EP v control,TOWRE Passage Comprehension EP v control,"['Toolkit primary outcome', 'Reading primary outcome']",36.0,87.4,15.6,32.0,85.2,15.7,0.139,0.2433,-0.3378,0.6158,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],TOWRE Passage Comprehension EP v control,TOWRE Passage Comprehension EP v control,"['Toolkit primary outcome', 'Reading primary outcome']",36.0,87.4,15.6,32.0,85.2,15.7,0.139,0.2433,-0.3378,0.6158,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43100026,Torgesen (1999),1999,['Phonics'],NA,WRMT Passage Comprehension,Posttest means and SD's for PASP + EP vs NTC,"['Toolkit primary outcome', 'Reading primary outcome', 'Other outcome']",69.0,21.27,9.41,32.0,19.3,9.1,0.2099,0.2144,-0.2103,0.6301,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],WRMT Passage Comprehension,Posttest means and SD's for PASP + EP vs NTC,"['Toolkit primary outcome', 'Reading primary outcome', 'Other outcome']",69.0,21.27,9.41,32.0,19.3,9.1,0.2099,0.2144,-0.2103,0.6301,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099934,Torgesen (2006),2006,['Phonics'],NA,Grade 3 - WRMT-R Word Attack,Word Attack subtest from the Woodcock Reading Mastery Test-Revised (WRMT-R  Woodcock 1998) requires students to pronounce printed nonwords that are spelled according to conventional English spelling patterns. Note  Results adjusted for clustering but not baseline.,"['Toolkit primary outcome', 'Other outcome']",NA,NA,NA,NA,NA,NA,0.43,0.6229,-0.7909,1.6509,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099933,Torgesen (2009) 1_1,2009,['Phonics'],NA,Passage Comprehension ,"The Passage comprehension subtest of the WRMT (Woodcock, 1987) asked students to read silently a series of paragraphs and supply the key missing word in the paragraph.","['Toolkit primary outcome', 'Reading primary outcome']",34.0,100.2,9.6,39.0,95.4,14.4,0.3829,0.2369,-0.0814,0.8472,Primary outcome,NA,With business as usual,NA,Literacy: reading comprehension,['Toolkit: Phonics'],Passage Comprehension ,"The Passage comprehension subtest of the WRMT (Woodcock, 1987) asked students to read silently a series of paragraphs and supply the key missing word in the paragraph.","['Toolkit primary outcome', 'Reading primary outcome']",34.0,100.2,9.6,39.0,95.4,14.4,0.3829,0.2369,-0.0814,0.8472,Primary outcome,NA,With business as usual,NA,Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
