id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_ht,sample_analysed_info,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_prop_info,fsm_prop_ht,fsm_prop_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
43099784,Traweek (1997),1997,['Phonics'],NA,,"['Page 3:\n[¬s]""of 24 first graders in the Integrated\nReading-Writing (IR-W) school (from two class-\nrooms) and of 14 first graders in the DISTA\nschool (from two classr[¬e]""']",Total sample  =  38 students  Of which   IR-W (Control ) = 24 students DISTAR (Treatment) = 14 students,,['Mixed gender'],"['Page 3:\n[¬s]""orms. Of the children in th\nIR-W sch""\n""; 50% were girls and 50% were b""\n""oys. Of\nthe children in the DISTAR sc""\n""er; 46% were girls and\n54% were bo[¬e]""']",NA,,NA,NA,,NA,NA,,NA,"['Page 3:\n[¬s]""el. In both schools most of the\nchildren received free l[¬e]""']",,NA,NA,,"['Page 3:\n[¬s]"" of 14 first graders in the DISTAR schoo[¬e]""']",14,,"['Page 3:\n[¬s]""f 24 first graders in the Integrated Reading-Writing (IR-W)[¬e]""']",24,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""e[¬e]""']",13,,"['Page 6:\n[¬s]""B[¬e]""']",23,,NA,NA,,NA,NA,,['Yes'],"['Page 3:\n[¬s]""Multiple factors contributed to lack of full par- ticipation at both schools, including but not re- stricted to (a) parents who could not be con- tacted by phone because their phone was disconnected and who may not have been able to read our forms, (b) parents who were dealing with major life trauma (e.g., illness or imprison- ment of a spouse, unemployment, etc.), and (c) change in principals at one sch[¬e]""']",NA,,NA,NA,,NA,NA,
43099873,Vadasy (1997),1997,['Phonics'],NA,,"['Page 4:\n[¬s]""= 8[¬e]""']",88,,['Mixed gender'],NA,Reasonable to assume mixed gender as US state public schools,,NA,NA,,45%,"['Page 4:\n[¬s]""lations. Forty-five\npercent of students in the four schools were eli-\ngible for free or reduc[¬e]""']",,NA,NA,,NA,NA,,NA,20,,NA,20,,NA,NA,,NA,NA,,NA,20,,NA,20,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
43099931,Vadasy (2005),2005,"['Phonics', 'One to one tuition', 'Teaching assistants']",NA,,"['Page 4:\n[¬s]""Of the 78 students completing all phases of the study, 57 are included in the analyses""\n""s (original groups included\n26, 19, and 33 for Reading Practice,\nWord Study, and controls, respectively)[¬e]""']",57,,['Mixed gender'],NA,42,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 4:\n[¬s]""This pro\xad cedure resulted in equal group sizes of n = 19 each[¬e]""']",38,,"['Page 4:\n[¬s]""This pro\xad cedure resulted in equal group sizes of n = 19 each.[¬e]""']",19,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""7\n12""\n""9\n10""\n""8\n11[¬e]""', 'Page 5:\n[¬s]""8\n11""\n""7\n12""\n""8\n11[¬e]""']",38,,"['Page 5:\n[¬s]""9\n10[¬e]""']",19,,NA,NA,,NA,NA,,['Yes'],"['Page 4:\n[¬s]""Attrition of 21 students (21%;\nfrom 99 to 78) included students mov\xad\ning out of area (6 treatment, 6 control)\nand students receiving insufficient\ntreatment (8 in one treatment and 9 in\nthe other) due to interruptions in tu\xad\ntoring (e.g., attendance rate less than\n2 SD of mean attendance), inconsistent\ntutoring (e.g., switching tutors or treat\xad\nments midyear), or incorrect tutoring\n(e.g., students whose tutors earned low\nfidelity ratings).[¬e]""']",Only whole sample can be found as wording for each intervention group unclear,,NA,NA,,NA,21%,
43099932,Vadasy (2007),2007,['Phonics'],NA,,"['Page 4:\n[¬s]""Final sam\xad\nple sizes were ET, n = 23, and LT, n =\n20, for the first phase of the study\n(treatment vs. no treatment),[¬e]""']",Total N=43 Treatment = 23  Control = 20,,['Mixed gender'],"['Page 4:\n[¬s]""Chi-square tests of in\xad\ndependence (see Table 1) of demo\xad\ngraphic and status variables, including\ngrade, gender, minority status, limited\nEnglish proficiency, special education,\nand Title I status, revealed no reliable\ndifferences between groups.[¬e]""']",NA,,NA,NA,,see Table 1 p4  Percentage of Title 1 students Treatment = 78.3% Control = 70%,"['Page 4:\n[¬s]""Title 1[¬e]""']",,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""46 students""\n""Attrition""\n""2 ET""\n""Final sam\xad ple sizes were ET, n = 23[¬e]""']",25,,"['Page 4:\n[¬s]""46 students""\n""Attrition""\n""LT, n = 20,[¬e]""']",21,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""n = 23[¬e]""']",23,,"['Page 9:\n[¬s]""20[¬e]""']",20,,NA,NA,,NA,NA,,['Yes'],"['Page 4:\n[¬s]""Attrition during the sec\xad ond phase of the study included 4 ad\xad ditional students (9%)—1 ET student who moved and 3 LT students who did not continue participation in the study due to scheduling conflicts.[¬e]""']",NA,,"['Page 4:\n[¬s]""Attrition during the first phase of the study (ET vs. LT) included 3 (7%) stu\xad dents who moved from their schools (2 ET and 1 LT).""\n""Final sam\xad ple sizes were ET, n = 23,[¬e]""']",8,,"['Page 4:\n[¬s]""Attrition during the first phase of the study (ET vs. LT) included 3 (7%)[¬e]""']",7,
43099930,Vadasy (2008),2008,"['Phonics', 'One to one tuition']",NA,,"['Page 4:\n[¬s]""The sample used for analyses thus\ncomprised 82 treatment students (41 dyads) and 80 control stu\xad\ndents (40 dyads). A[¬e]""']",NA,,['Mixed gender'],NA,"Treatment = 47 Males, 35 Females Control = 51 Males, 29 Females",,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 4:\n[¬s]""The sample used for analyses thus\ncomprised 82 treatment students[¬e]""']",82,,"['Page 4:\n[¬s]""80 control stu\xad\ndents[¬e]""']",80,,NA,NA,,NA,NA,,NA,82,,NA,80,,NA,NA,,NA,NA,,['Yes'],"['Page 4:\n[¬s]""14\ntreatment and 12 control students were lost to attrition (14%)[¬e]""']",14%,,NA,14%,,NA,14%,
37671589,Vadasy (2010),2010,"['Teaching assistants', 'Phonics']",NA,,NA,64,,['Mixed gender'],NA,46.25,,NA,NA,,NA,NA,,LM treatment 100% students coming from ethnic minorities 92% FSM or reduced cost for school lunch 97% of students bilingual  non-LM treatment 72% students coming from ethnic minorities 72% FSM or reduced cost for school lunch 0% of students bilingual  LM control 100% students coming from ethnic minorities 93% FSM or reduced cost for school lunch 93% of students bilingual  non-LM control 63% students coming from ethnic minorities 63% FSM or reduced cost for school lunch 0% of students bilingual,"['Page 4:\n[¬s]"" These schools had student enrollments averaging 85% minority, 75% free or reduced lunch, 33% bilingual, and 18% special education during the intervention year.[¬e]""']",,NA,NA,,NA,29,,NA,35,,NA,NA,,NA,NA,,NA,29,,NA,35,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
43099776,Vandervelden (1997),1997,['Phonics'],NA,,"['Page 5:\n[¬s]""Thirty kindergarten c[¬e]""']","30 participants, 15 per group ",,['Mixed gender'],"['Page 5:\n[¬s]""). In each group there were\n6 girls and 9 boy[¬e]""']",NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 10:\n[¬s]""es. One child in the experimental group left\nthe school in the tenth week of the intervention\nand could not be traced. Therefore, the experi-\nmental group included 14 subjects at posttest\nwhereas the number of subjects in the control\ngroup remained at 1[¬e]""', 'Page 5:\n[¬s]""ldren, an ex-\nperimental group[¬e]""']",14,,"['Page 5:\n[¬s]"") and a control group\n(n=1[¬e]""']",NA,,NA,NA,,NA,NA,,NA,14,,NA,15,,NA,NA,,NA,NA,,NA,NA,NA,,"['Page 10:\n[¬s]"". One child in the experimental group left\nthe school in the tenth week of the intervention\nand could not be traced. Therefore, the experi-\nmental group included 14 subjects at posttest\nwhereas the number of subjects in the control\ngroup remained at 1[¬e]""']",6%,,NA,NA,
43099928,Wang (2008),2008,['Phonics'],NA,,"['Page 5:\n[¬s]""From these\nchildren in need of “targeted” intervention,\n139 first-grade students were included in\ntreatment (n = 101) and control schools (n\n= 38).[¬e]""']","total N=139 treatment = 101, control = 38 ",,['Mixed gender'],"['Page 5:\n[¬s]""Of the treatment\ngroup, 59 (58.42 percent) were males and 42\n(41.58 percent) were females. Of the control\ngroup, 26 (68.42 percent) were males and 12\n(31.58 percent) were females.[¬e]""']",NA,,NA,NA,,Free/reduced price lunch percentage by school  School 1 = 77% School 2 = 94% School 3 = 73% School 4 = 86% School 5 = 59% School 6 = 92% (see Table 1 p428),"['Page 4:\n[¬s]""Above 40 percent participation in federal\nfree and reduced-price lunch program[¬e]""']",,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""rst-grade students were included in\ntreatment (n = 101[¬e]""']",101,,"['Page 5:\n[¬s]""control schools (n\n= 38).[¬e]""']",38,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""irst-grade students were included in\ntreatment (n = 101)[¬e]""']",101,,"['Page 5:\n[¬s]""control schools (n\n= 38).[¬e]""']",38,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
47269886,Watson (2008) Ph 1_1,2008,['Phonics'],NA,,"['Page 5:\n[¬s]""Sixteen students were enrolled in Kindergarten[¬e]""', 'Page 5:\n[¬s]""There were 31 participants: 13 females and 18 males,[¬e]""', 'Page 7:\n[¬s]""Comparison\nPretest\nn = 9""\n""Experimental\nPretest\nn = 7[¬e]""']","16 in kindergarten , treatment=7, control=9",,['Mixed gender'],"['Page 5:\n[¬s]""There were 31 participants: 13 females and 18 males,[¬e]""']",42% female,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 7:\n[¬s]""7[¬e]""']",7,,"['Page 7:\n[¬s]""9[¬e]""']",9,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""7[¬e]""']",7,,"['Page 7:\n[¬s]""9[¬e]""']",NA,,NA,NA,,NA,NA,,['Unclear (please add notes)'],"['Page 5:\n[¬s]""A total of 40 children were recruited through advertisements placed in school\nnewsletters and local newspapers; however, nine participants withdrew prior to its\nconclusion.[¬e]""']",There is information on total attrition  however it is unclear hot many of those dropped out were from kindergarden and how many in Grade 1. ,,NA,NA,,NA,NA,
47269887,Watson (2008) Ph 1_2,2008,['Phonics'],NA,,"['Page 5:\n[¬s]""and 15 in\nGrade 1[¬e]""', 'Page 7:\n[¬s]""Comparison\nPretest\nn = 7""\n""Experimental\nPretest\nn = 8[¬e]""']","15, 8 in treatment, 7 in comparison",,['Mixed gender'],"['Page 5:\n[¬s]""There were 31 participants: 13 females and 18 males[¬e]""']",42% female for all sample (including the kindergarten which is not the focus of this data extraction),,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 7:\n[¬s]""8[¬e]""']",8,,"['Page 7:\n[¬s]""7[¬e]""']",7,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""8[¬e]""']",8,,"['Page 7:\n[¬s]""7[¬e]""']",7,,NA,NA,,NA,NA,,['Unclear (please add notes)'],NA,There is information on total attrition  however it is unclear hot many of those dropped out were from kindergarden and how many in Grade 1. ,,NA,NA,,NA,NA,
43099780,Wilson (1998),1998,['Phonics'],NA,,"['Page 4:\n[¬s]""A total of 54 grade 2 students""\n""WL group (n=27)""\n""PSB\ngroup (n=27)[¬e]""']",Total sample = 54 Grade 2 students Whole language (control) = 27 students PSB (experimental) = 27 students,,['Mixed gender'],"['Page 4:\n[¬s]""There were 16 boys and 11 girls in each group.[¬e]""']",NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,27,,NA,27,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
38296699,Worth (2018),2018,"['Digital technology', 'Phonics']",NA,,NA,"Intervention group  185 children analysed Control Group  177 children analysed. Overall  362 children analysed.  From Figure 2, pg19.",,['Mixed gender'],NA,"Female  Intervention group  73/184 (1 missing) = 39.7% Control group  63/176 (1 missing) = 35.8%  Overall  136/360 (2 missing) = 37.8%  From Table 5, Analysis Sample, pg22.",,NA,NA,,NA,NA,,"Eligible for FSM in past 6 years   Intervention  63/183 (2 missing) = 34.4%  Control  47/175 (2 missing) = 29.9% Overall  110/358 (4 missing) = 30.7%  From Table 5, Analysis Sample, pg22. ",NA,,NA,NA,,"['Page 20:\n[¬s]""Intervention (pupil n=200)[¬e]""']",200,,"['Page 20:\n[¬s]""Control (pupil n=198)[¬e]""']",198,,NA,NA,,NA,NA,,NA,198,,NA,198,,NA,NA,,NA,NA,,['Yes'],"['Page 19:\n[¬s]""Figure 2 shows the participant flow diagram for the trial, combining the numbers of Year 2 pupils from both cohorts that participated.""\n""The diagram shows that pupil-level attrition from the study was limited to less than ten per cent overall. The main reasons for pupil drop out were pupils being absent or unavailable on the day of testing (26 pupils) and a small number having left the school (eight pupils). Attrition was fairly balanced across intervention and control pupils (seven per cent in the intervention group and eleven per cent in the control group), and there is no reason to suspect it was biased. Three pupils were randomised in error: their phonics check score was coded as zero in the data collected from schools (suggesting they were eligible) but they had been absent or disapplied from the phonics check (and were in fact ineligible). These pupils were excluded from the analysis.[¬e]""', 'Page 20:\n[¬s]""Lost to follow- up (pupil n=21) 3 left school 15 illness or other absence 3 present but did not take test""\n""Lost to follow- up (pupil n=13) 5 left school 5 absent 3 present but did not take test[¬e]""']",NA,,"['Page 20:\n[¬s]""Intervention (pupil n=200)""\n""Analysed (pupil n=185)[¬e]""']",7.5,,"['Page 20:\n[¬s]""Control (pupil n=198)""\n""Intervention (pupil n=200)""\n""Analysed (pupil n=177)""\n""Analysed (pupil n=185)[¬e]""']",9.045%,
47269894,Wright (2003) Ph,2003,['Phonics'],NA,,"['Page 2:\n[¬s]"". Sixty ﬁve children aged 7–10 participated[¬e]""', 'Page 2:\n[¬s]""Data and results are presented on 60\nchildren owing to attrition.[¬e]""', 'Page 8:\n[¬s]""The ﬁnal sample comprised: 22 children in Experimental\nGroup 1 (10 girls and 12 boys, mean age 8 years 8 months, age range 7 years 7 months\nto 9 years 10 months); 24 children in Experimental Group 2 (9 girls and 15 boys, mean\nage 8 years 9 months, (age range 7 years 7 months to 9 years 11 months); and 14\nchildren in the control group (7 girls and 7 boys), mean age 9 years, (age range 7 years\n4 months to 10 years)[¬e]""']","N=36 (phonological group (group1) n=22, control n=14) total in all 3 groups n= 60",,['Mixed gender'],"['Page 8:\n[¬s]""The ﬁnal sample comprised: 22 children in Experimental\nGroup 1 (10 girls and 12 boys""\n""14\nchildren in the control group (7 girls and 7 boys),[¬e]""']",47% female,,NA,NA,,NA,NA,,in general terms only,"['Page 7:\n[¬s]""Two schools\nwere situated in working class, urban areas of poor economic and social conditions and\nthe remaining school was located in a middle class, suburban housing estate.[¬e]""']",,NA,NA,,"['Page 8:\n[¬s]""Twenty ﬁve children[¬e]""']",25,,"['Page 8:\n[¬s]""Fifteen children[¬e]""']",15,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""22[¬e]""']",22,,"['Page 8:\n[¬s]""14[¬e]""']",14,,NA,NA,,NA,NA,,['Yes'],"['Page 8:\n[¬s]""22 children in Experimental\nGroup 1""\n""14\nchildren in the control group[¬e]""']",NA,,"['Page 8:\n[¬s]""22 children in Experimental\nGroup 1[¬e]""']",12,,"['Page 8:\n[¬s]""22 children in Experimental Group 1""\n""14\nchildren in the control group[¬e]""']",10%,
